b'1447',15/8/2007,S,07,09,13,28,33,41,5,1,0
b'1447',15/8/2007,R,06,10,12,20,22,40,0,6,0
b'1447',15/8/2007,SS,22,23,33,34,35,41,4,2,3
b'1914',13/2/2012,T,07,16,18,20,26,39,2,4,0
b'1914',13/2/2012,S,13,18,20,22,35,45,3,3,0
b'1914',13/2/2012,R,02,12,13,17,21,27,4,2,1
b'1914',13/2/2012,SS,01,20,32,34,35,42,2,4,1
b'2154',1/6/2014,T,18,25,27,32,34,40,2,4,0
b'2154',1/6/2014,S,05,09,14,22,27,28,3,3,1
b'2154',1/6/2014,R,01,09,18,21,25,40,4,2,0
b'2154',1/6/2014,SS,02,08,11,19,40,45,3,3,0
b'2504',8/10/2017,T,20,26,34,37,41,44,2,4,0
b'2504',8/10/2017,S,05,23,25,28,41,45,5,1,0
b'2504',8/10/2017,R,02,03,17,20,26,36,2,4,1
b'2504',8/10/2017,SS,07,11,14,17,33,43,5,1,0
b'1282',15/1/2006,T,00,05,06,10,15,35,3,3,1
b'1282',15/1/2006,S,00,09,13,22,39,45,4,2,0
b'1282',15/1/2006,R,02,07,27,29,32,34,3,3,0
b'1282',15/1/2006,SS,01,09,19,29,32,44,4,2,0
b'1778',24/10/2010,T,01,05,06,12,13,23,4,2,2
b'1778',24/10/2010,S,16,19,26,27,29,34,3,3,1
b'1778',24/10/2010,R,07,10,23,24,34,45,3,3,1
b'1778',24/10/2010,SS,13,14,22,30,36,41,2,4,1
b'1328',25/6/2006,T,07,09,17,33,34,44,4,2,1
b'1328',25/6/2006,S,03,18,24,33,39,40,3,3,1
b'1328',25/6/2006,R,01,12,14,25,43,44,3,3,1
b'1328',25/6/2006,SS,06,07,20,23,26,34,2,4,1
b'1797',29/12/2010,T,05,21,33,34,38,40,3,3,1
b'1797',29/12/2010,S,00,04,09,18,20,24,1,5,0
b'1797',29/12/2010,R,01,02,05,14,18,39,3,3,1
b'1797',29/12/2010,SS,00,02,06,20,31,37,2,4,0
b'2011',16/1/2013,T,05,08,18,21,22,39,3,3,1
b'2011',16/1/2013,S,05,18,25,37,38,39,4,2,2
b'2011',16/1/2013,R,00,09,16,30,34,39,2,4,0
b'2011',16/1/2013,SS,07,15,17,29,30,32,4,2,1
b'2441',1/3/2017,T,16,18,25,35,40,43,3,3,0
b'2441',1/3/2017,S,03,04,14,24,31,44,2,4,1
b'2441',1/3/2017,R,02,04,17,23,24,26,2,4,1
b'2441',1/3/2017,SS,06,09,20,22,23,31,3,3,1
b'1514',13/4/2008,T,11,19,21,25,35,40,5,1,0
b'1514',13/4/2008,S,03,15,20,23,24,42,3,3,1
b'1514',13/4/2008,R,12,14,22,31,35,45,3,3,0
b'1514',13/4/2008,SS,01,03,09,14,35,41,5,1,0
b'1847',22/6/2011,T,00,01,05,06,26,44,2,4,2
b'1847',22/6/2011,S,04,14,15,19,30,31,3,3,2
b'1847',22/6/2011,R,02,04,10,40,41,44,1,5,1
b'1847',22/6/2011,SS,02,10,18,35,37,45,3,3,0
b'2292',28/9/2015,T,03,11,12,23,35,36,4,2,2
b'2292',28/9/2015,S,04,15,22,28,29,30,2,4,2
b'2292',28/9/2015,R,10,14,33,40,43,44,2,4,1
b'2292',28/9/2015,SS,03,13,15,20,22,31,4,2,0
b'2338',6/3/2016,T,07,10,24,25,27,34,3,3,1
b'2338',6/3/2016,S,03,04,06,12,37,40,2,4,1
b'2338',6/3/2016,R,04,11,15,19,26,43,4,2,0
b'2338',6/3/2016,SS,13,14,15,22,37,45,4,2,2
b'1902',2/1/2012,T,03,05,06,34,37,41,4,2,1
b'1902',2/1/2012,S,00,12,18,29,36,42,1,5,0
b'1902',2/1/2012,R,08,17,23,29,41,44,4,2,0
b'1902',2/1/2012,SS,07,10,12,23,28,45,3,3,0
b'1451',29/8/2007,T,05,31,34,38,41,42,3,3,1
b'1451',29/8/2007,S,10,12,18,33,34,39,2,4,1
b'1451',29/8/2007,R,12,16,17,28,31,45,3,3,1
b'1451',29/8/2007,SS,22,24,30,35,43,45,3,3,0
b'1685',2/12/2009,T,02,16,17,18,26,38,1,5,2
b'1685',2/12/2009,S,00,01,03,10,14,44,2,4,1
b'1685',2/12/2009,R,13,14,20,25,34,36,2,4,1
b'1685',2/12/2009,SS,11,13,24,32,36,41,3,3,0
b'2103',4/12/2013,T,01,02,08,11,28,36,2,4,1
b'2103',4/12/2013,S,02,09,10,26,27,35,3,3,2
b'2103',4/12/2013,R,06,10,11,23,24,38,2,4,2
b'2103',4/12/2013,SS,08,14,20,26,32,37,1,5,0
b'2416',4/12/2016,T,06,31,42,43,44,45,3,3,3
b'2416',4/12/2016,S,09,20,30,35,37,40,3,3,0
b'2416',4/12/2016,R,08,15,36,39,43,45,4,2,0
b'2416',4/12/2016,SS,07,14,15,20,41,42,3,3,2
b'2046',19/5/2013,T,05,12,23,24,31,42,3,3,1
b'2046',19/5/2013,S,03,04,11,18,34,41,3,3,1
b'2046',19/5/2013,R,01,02,08,10,12,43,2,4,1
b'2046',19/5/2013,SS,01,07,08,14,16,36,2,4,1
b'1390',28/1/2007,T,04,21,23,33,35,38,4,2,0
b'1390',28/1/2007,S,01,04,13,20,38,43,3,3,0
b'1390',28/1/2007,R,18,19,21,28,34,36,2,4,1
b'1390',28/1/2007,SS,09,10,20,22,30,37,2,4,1
b'1810',13/2/2011,T,00,05,08,21,25,27,4,2,0
b'1810',13/2/2011,S,02,06,15,32,34,42,1,5,0
b'1810',13/2/2011,R,08,18,23,27,43,45,4,2,0
b'1810',13/2/2011,SS,10,17,22,31,37,43,4,2,0
b'1543',23/7/2008,T,07,10,18,19,30,32,2,4,1
b'1543',23/7/2008,S,00,03,05,14,22,37,3,3,0
b'1543',23/7/2008,R,13,14,25,29,40,45,4,2,1
b'1543',23/7/2008,SS,07,22,25,30,41,42,3,3,1
b'1406',25/3/2007,T,06,11,12,14,25,33,3,3,1
b'1406',25/3/2007,S,01,08,16,19,27,31,4,2,0
b'1406',25/3/2007,R,02,03,07,16,29,36,3,3,1
b'1406',25/3/2007,SS,05,10,14,19,25,34,3,3,0
b'1955',4/7/2012,T,09,10,15,24,26,36,2,4,1
b'1955',4/7/2012,S,04,11,20,23,24,37,3,3,1
b'1955',4/7/2012,R,06,11,14,25,29,35,4,2,0
b'1955',4/7/2012,SS,03,09,10,12,17,19,4,2,1
b'2380',1/8/2016,T,19,21,27,37,42,43,5,1,1
b'2380',1/8/2016,S,28,34,36,40,41,42,1,5,2
b'2380',1/8/2016,R,01,04,09,13,31,38,4,2,0
b'2380',1/8/2016,SS,01,08,20,28,32,33,2,4,1
b'1724',18/4/2010,T,08,12,14,15,19,43,3,3,1
b'1724',18/4/2010,S,19,32,35,36,43,45,4,2,1
b'1724',18/4/2010,R,11,12,22,27,33,42,3,3,1
b'1724',18/4/2010,SS,04,14,25,36,37,42,2,4,1
b'1374',3/12/2006,T,02,13,17,25,41,42,4,2,1
b'1374',3/12/2006,S,02,05,14,24,35,40,2,4,0
b'1374',3/12/2006,R,06,11,16,18,20,42,1,5,0
b'1374',3/12/2006,SS,09,11,13,19,22,36,4,2,0
b'2108',22/12/2013,T,09,15,16,21,35,38,4,2,1
b'2108',22/12/2013,S,02,03,08,28,38,39,2,4,2
b'2108',22/12/2013,R,03,04,05,09,33,44,4,2,2
b'2108',22/12/2013,SS,03,05,15,23,33,37,6,0,0
b'1661',9/9/2009,T,02,23,24,27,28,45,3,3,2
b'1661',9/9/2009,S,16,24,27,31,42,45,3,3,0
b'1661',9/9/2009,R,07,13,14,21,23,44,4,2,1
b'1661',9/9/2009,SS,07,11,13,14,20,31,4,2,1
b'2364',6/6/2016,T,03,10,15,20,27,36,3,3,0
b'2364',6/6/2016,S,04,10,17,21,40,43,3,3,0
b'2364',6/6/2016,R,01,07,09,19,29,45,6,0,0
b'2364',6/6/2016,SS,17,18,24,30,41,44,2,4,1
b'1548',10/8/2008,T,07,14,23,24,27,29,4,2,1
b'1548',10/8/2008,S,07,21,24,27,30,33,4,2,0
b'1548',10/8/2008,R,01,03,10,24,33,36,3,3,0
b'1548',10/8/2008,SS,05,06,10,11,15,35,4,2,2
b'2221',21/1/2015,T,04,08,24,31,35,45,3,3,0
b'2221',21/1/2015,S,00,06,12,13,24,36,1,5,1
b'2221',21/1/2015,R,04,12,14,18,21,31,2,4,0
b'2221',21/1/2015,SS,05,06,07,18,21,28,3,3,2
b'1323',7/6/2006,T,00,01,04,07,13,45,4,2,1
b'1323',7/6/2006,S,05,16,20,25,34,40,2,4,0
b'1323',7/6/2006,R,11,18,30,42,44,45,2,4,1
b'1323',7/6/2006,SS,04,08,15,16,30,33,2,4,1
b'1289',8/2/2006,T,00,09,15,20,27,38,3,3,0
b'1289',8/2/2006,S,08,21,24,32,35,41,3,3,0
b'1289',8/2/2006,R,02,10,11,30,34,41,2,4,1
b'1289',8/2/2006,SS,10,12,31,33,38,45,3,3,0
b'1773',6/10/2010,T,14,20,22,31,39,40,2,4,1
b'1773',6/10/2010,S,09,12,23,34,35,43,4,2,1
b'1773',6/10/2010,R,07,20,26,39,42,43,3,3,1
b'1773',6/10/2010,SS,00,06,17,29,32,44,2,4,0
b'1636',14/6/2009,T,04,09,11,12,13,33,4,2,2
b'1636',14/6/2009,S,14,23,29,32,35,41,4,2,0
b'1636',14/6/2009,R,10,13,22,29,36,39,3,3,0
b'1636',14/6/2009,SS,07,10,19,22,31,44,3,3,0
b'2333',17/2/2016,T,06,14,22,25,30,41,2,4,0
b'2333',17/2/2016,S,04,35,36,38,44,45,2,4,2
b'2333',17/2/2016,R,02,17,18,19,37,39,4,2,2
b'2333',17/2/2016,SS,07,10,20,23,24,39,3,3,1
b'2299',21/10/2015,T,12,22,28,33,35,36,2,4,1
b'2299',21/10/2015,S,00,06,13,24,37,44,2,4,0
b'2299',21/10/2015,R,01,09,20,28,37,42,3,3,0
b'2299',21/10/2015,SS,07,26,29,34,39,44,3,3,0
b'2276',3/8/2015,T,04,09,24,26,34,38,1,5,0
b'2276',3/8/2015,S,04,07,11,13,21,33,5,1,0
b'2276',3/8/2015,R,00,17,21,29,31,43,5,1,0
b'2276',3/8/2015,SS,01,16,20,35,36,38,2,4,1
b'1909',25/1/2012,T,09,10,35,37,38,45,4,2,2
b'1909',25/1/2012,S,05,14,21,29,31,42,4,2,0
b'1909',25/1/2012,R,14,15,19,28,34,35,3,3,2
b'1909',25/1/2012,SS,05,08,24,33,42,44,2,4,0
b'1765',8/9/2010,T,03,04,16,18,31,36,2,4,1
b'1765',8/9/2010,S,03,23,27,32,33,35,5,1,1
b'1765',8/9/2010,R,06,31,34,35,36,45,3,3,2
b'1765',8/9/2010,SS,03,08,09,22,30,35,3,3,1
b'1335',19/7/2006,T,01,02,06,12,15,30,2,4,1
b'1335',19/7/2006,S,09,12,13,34,37,42,3,3,1
b'1335',19/7/2006,R,01,10,12,13,17,30,3,3,1
b'1335',19/7/2006,SS,01,19,21,25,27,28,5,1,1
b'2149',14/5/2014,T,06,15,26,27,31,41,4,2,1
b'2149',14/5/2014,S,02,06,10,20,24,44,0,6,0
b'2149',14/5/2014,R,00,12,16,17,21,45,3,3,1
b'2149',14/5/2014,SS,05,10,19,31,35,39,5,1,0
b'2519',29/11/2017,T,05,06,18,26,28,34,1,5,1
b'2519',29/11/2017,S,05,06,24,32,35,44,2,4,1
b'2519',29/11/2017,R,06,21,23,28,37,45,4,2,0
b'2519',29/11/2017,SS,08,13,15,24,35,44,3,3,0
b'1620',19/4/2009,T,03,06,11,28,42,44,2,4,0
b'1620',19/4/2009,S,02,18,26,29,32,43,2,4,0
b'1620',19/4/2009,R,09,22,28,30,33,41,3,3,0
b'1620',19/4/2009,SS,05,08,12,20,27,30,2,4,0
b'2325',20/1/2016,T,12,18,22,23,36,43,2,4,1
b'2325',20/1/2016,S,00,07,14,22,30,34,1,5,0
b'2325',20/1/2016,R,00,02,15,26,35,45,3,3,0
b'2325',20/1/2016,SS,09,17,19,20,25,27,5,1,1
b'1509',26/3/2008,T,24,26,37,38,41,44,2,4,1
b'1509',26/3/2008,S,17,22,24,34,41,44,2,4,0
b'1509',26/3/2008,R,00,09,12,14,17,42,2,4,0
b'1509',26/3/2008,SS,05,16,18,19,24,31,3,3,1
b'2260',7/6/2015,T,01,06,07,13,16,42,3,3,1
b'2260',7/6/2015,S,13,25,28,30,42,44,2,4,0
b'2260',7/6/2015,R,20,24,33,35,37,39,4,2,0
b'2260',7/6/2015,SS,09,10,20,31,32,37,3,3,2
b'1698',17/1/2010,T,16,27,28,31,36,43,3,3,1
b'1698',17/1/2010,S,08,23,27,28,36,39,3,3,1
b'1698',17/1/2010,R,03,08,25,26,31,44,3,3,1
b'1698',17/1/2010,SS,31,32,33,37,39,44,4,2,2
b'1362',22/10/2006,T,01,07,08,13,24,35,4,2,1
b'1362',22/10/2006,S,16,18,21,36,41,42,2,4,1
b'1362',22/10/2006,R,04,07,13,23,33,40,4,2,0
b'1362',22/10/2006,SS,02,11,14,15,21,24,3,3,1
b'1732',16/5/2010,T,01,04,07,08,11,28,3,3,1
b'1732',16/5/2010,S,01,18,21,25,27,28,4,2,1
b'1732',16/5/2010,R,01,07,08,12,13,34,3,3,2
b'1732',16/5/2010,SS,01,04,06,19,21,26,3,3,0
b'1677',4/11/2009,T,16,18,20,21,22,38,1,5,2
b'1677',4/11/2009,S,10,12,25,33,36,45,3,3,0
b'1677',4/11/2009,R,02,04,05,18,25,43,3,3,1
b'1677',4/11/2009,SS,02,03,06,11,21,40,3,3,1
b'2372',3/7/2016,T,00,14,16,29,34,44,1,5,0
b'2372',3/7/2016,S,10,12,17,26,32,37,2,4,0
b'2372',3/7/2016,R,04,07,11,16,38,39,3,3,1
b'2372',3/7/2016,SS,01,13,20,26,35,41,4,2,0
b'2237',22/3/2015,T,01,29,33,35,37,42,5,1,0
b'2237',22/3/2015,S,19,20,26,31,36,42,2,4,1
b'2237',22/3/2015,R,06,08,26,27,34,43,2,4,1
b'2237',22/3/2015,SS,05,12,19,38,42,44,2,4,0
b'1948',10/6/2012,T,08,20,28,29,40,42,1,5,1
b'1948',10/6/2012,S,01,06,22,30,39,41,3,3,0
b'1948',10/6/2012,R,01,07,15,23,35,44,5,1,0
b'1948',10/6/2012,SS,06,15,20,35,40,45,3,3,0
b'2470',11/6/2017,T,06,10,14,37,38,40,1,5,1
b'2470',11/6/2017,S,07,10,16,32,38,42,1,5,0
b'2470',11/6/2017,R,09,13,21,43,44,45,5,1,2
b'2470',11/6/2017,SS,02,10,11,21,29,32,3,3,1
b'2020',17/2/2013,T,00,07,11,28,29,32,3,3,1
b'2020',17/2/2013,S,08,18,29,40,41,43,3,3,1
b'2020',17/2/2013,R,00,07,10,11,15,36,3,3,1
b'2020',17/2/2013,SS,05,06,10,20,29,34,2,4,1
b'2165',10/7/2014,T,12,15,26,41,42,43,3,3,2
b'2165',10/7/2014,S,02,07,15,22,39,45,4,2,0
b'2165',10/7/2014,R,01,11,16,25,34,40,3,3,0
b'2165',10/7/2014,SS,14,18,22,26,32,41,1,5,0
b'1319',24/5/2006,T,00,01,07,22,28,30,2,4,1
b'1319',24/5/2006,S,01,14,15,17,18,32,3,3,2
b'1319',24/5/2006,R,06,13,19,29,39,45,5,1,0
b'1319',24/5/2006,SS,04,15,18,31,40,41,3,3,1
b'1749',14/7/2010,T,09,10,15,27,31,45,5,1,1
b'1749',14/7/2010,S,06,10,12,26,27,38,1,5,1
b'1749',14/7/2010,R,13,17,25,27,28,35,5,1,1
b'1749',14/7/2010,SS,07,14,19,20,21,44,3,3,2
b'1899',21/12/2011,T,01,03,05,25,27,32,5,1,0
b'1899',21/12/2011,S,02,20,22,30,31,32,1,5,2
b'1899',21/12/2011,R,08,14,19,30,33,38,2,4,0
b'1899',21/12/2011,SS,02,12,16,18,22,43,1,5,0
b'1933',18/4/2012,T,02,08,15,22,28,41,2,4,0
b'1933',18/4/2012,S,00,11,22,31,37,38,3,3,1
b'1933',18/4/2012,R,09,12,27,30,37,45,4,2,0
b'1933',18/4/2012,SS,01,11,12,14,29,42,3,3,1
b'1460',30/9/2007,T,05,10,12,15,29,42,3,3,0
b'1460',30/9/2007,S,04,22,29,31,33,40,3,3,0
b'1460',30/9/2007,R,03,09,15,29,37,41,6,0,0
b'1460',30/9/2007,SS,01,02,11,17,29,42,4,2,1
b'1525',21/5/2008,T,09,22,26,30,38,43,2,4,0
b'1525',21/5/2008,S,01,04,10,11,15,27,4,2,1
b'1525',21/5/2008,R,02,06,09,20,24,32,1,5,0
b'1525',21/5/2008,SS,17,20,23,30,37,45,4,2,0
b'2309',25/11/2015,T,12,13,22,31,40,44,2,4,1
b'2309',25/11/2015,S,11,18,21,31,33,41,5,1,0
b'2309',25/11/2015,R,07,12,27,34,35,40,3,3,1
b'2309',25/11/2015,SS,14,18,20,28,31,43,2,4,0
b'1876',2/10/2011,T,03,05,23,32,41,42,4,2,1
b'1876',2/10/2011,S,05,08,09,10,13,22,3,3,2
b'1876',2/10/2011,R,04,07,09,33,35,37,5,1,0
b'1876',2/10/2011,SS,01,14,18,23,37,42,3,3,0
b'2077',4/9/2013,T,00,09,12,15,35,38,3,3,0
b'2077',4/9/2013,S,00,07,11,26,30,33,3,3,0
b'2077',4/9/2013,R,00,14,22,24,38,45,1,5,0
b'2077',4/9/2013,SS,00,13,14,25,37,45,4,2,1
b'2427',11/1/2017,T,00,02,10,16,20,29,1,5,0
b'2427',11/1/2017,S,04,10,23,30,38,42,1,5,0
b'2427',11/1/2017,R,01,12,29,36,38,42,2,4,0
b'2427',11/1/2017,SS,00,01,16,30,36,41,2,4,1
b'2132',16/3/2014,T,06,16,32,35,39,41,3,3,0
b'2132',16/3/2014,S,04,08,12,17,23,40,2,4,0
b'2132',16/3/2014,R,06,19,28,30,34,40,1,5,0
b'2132',16/3/2014,SS,01,22,31,34,35,45,4,2,1
b'2098',17/11/2013,T,01,02,17,23,24,30,3,3,2
b'2098',17/11/2013,S,03,05,19,34,36,41,4,2,0
b'2098',17/11/2013,R,07,10,15,22,39,40,3,3,1
b'2098',17/11/2013,SS,00,12,27,31,39,43,4,2,0
b'1437',11/7/2007,T,00,23,28,30,34,37,2,4,0
b'1437',11/7/2007,S,04,10,19,23,35,36,3,3,1
b'1437',11/7/2007,R,02,03,13,19,20,30,3,3,2
b'1437',11/7/2007,SS,03,25,33,36,37,40,4,2,1
b'1964',6/8/2012,T,01,11,23,32,34,45,4,2,0
b'1964',6/8/2012,S,06,07,21,23,27,33,5,1,1
b'1964',6/8/2012,R,12,20,23,33,37,45,4,2,0
b'1964',6/8/2012,SS,03,11,35,39,43,45,6,0,0
b'1821',23/3/2011,T,03,07,21,30,33,34,4,2,1
b'1821',23/3/2011,S,00,07,18,21,32,43,3,3,0
b'1821',23/3/2011,R,15,16,20,25,37,41,4,2,1
b'1821',23/3/2011,SS,02,03,16,23,32,42,2,4,1
b'1572',2/11/2008,T,10,18,22,30,32,42,0,6,0
b'1572',2/11/2008,S,00,02,07,14,21,30,2,4,0
b'1572',2/11/2008,R,05,06,11,21,28,42,3,3,1
b'1572',2/11/2008,SS,03,04,06,14,28,38,1,5,1
b'2431',25/1/2017,T,03,04,06,16,21,41,3,3,1
b'2431',25/1/2017,S,08,15,18,19,20,38,2,4,2
b'2431',25/1/2017,R,07,19,26,36,42,43,3,3,1
b'2431',25/1/2017,SS,00,14,21,26,42,43,2,4,1
b'2061',10/7/2013,T,01,03,26,29,32,39,4,2,0
b'2061',10/7/2013,S,14,21,27,35,38,43,4,2,0
b'2061',10/7/2013,R,03,04,16,25,26,37,3,3,2
b'2061',10/7/2013,SS,07,09,24,28,36,45,3,3,0
b'2124',18/2/2014,T,01,03,07,10,31,35,5,1,0
b'2124',18/2/2014,S,10,16,23,32,36,41,2,4,0
b'2124',18/2/2014,R,02,08,11,14,32,37,2,4,0
b'2124',18/2/2014,SS,04,05,08,09,13,24,3,3,2
b'1358',8/10/2006,T,07,09,17,34,35,43,5,1,1
b'1358',8/10/2006,S,02,05,06,08,12,21,2,4,1
b'1358',8/10/2006,R,12,15,22,35,37,44,3,3,0
b'1358',8/10/2006,SS,11,16,21,22,27,45,4,2,1
b'1708',22/2/2010,T,00,22,28,34,38,42,0,6,0
b'1708',22/2/2010,S,04,05,26,34,35,36,2,4,3
b'1708',22/2/2010,R,01,02,07,10,19,36,3,3,1
b'1708',22/2/2010,SS,00,02,04,19,32,39,2,4,0
b'1972',2/9/2012,T,02,10,17,18,29,35,3,3,1
b'1972',2/9/2012,S,07,11,20,24,32,33,3,3,1
b'1972',2/9/2012,R,04,06,09,16,32,40,1,5,0
b'1972',2/9/2012,SS,00,10,12,20,37,42,1,5,0
b'1421',16/5/2007,T,00,09,25,28,32,36,2,4,0
b'1421',16/5/2007,S,02,06,19,26,40,43,2,4,0
b'1421',16/5/2007,R,05,08,10,23,25,27,4,2,0
b'1421',16/5/2007,SS,14,19,24,26,32,39,2,4,0
b'1564',5/10/2008,T,05,06,07,15,38,39,4,2,3
b'1564',5/10/2008,S,01,02,08,16,26,38,1,5,1
b'1564',5/10/2008,R,03,17,18,26,32,35,3,3,1
b'1564',5/10/2008,SS,09,12,13,35,42,44,3,3,1
b'2348',10/4/2016,T,04,22,27,32,34,42,1,5,0
b'2348',10/4/2016,S,00,05,24,36,39,40,2,4,1
b'2348',10/4/2016,R,01,09,22,26,35,37,4,2,0
b'2348',10/4/2016,SS,06,14,17,21,30,33,3,3,0
b'1837',18/5/2011,T,15,19,22,27,33,34,4,2,1
b'1837',18/5/2011,S,01,04,22,24,25,39,3,3,1
b'1837',18/5/2011,R,10,11,14,17,27,33,4,2,1
b'1837',18/5/2011,SS,05,07,10,12,42,45,3,3,0
b'2036',14/4/2013,T,06,20,27,32,41,42,2,4,1
b'2036',14/4/2013,S,09,13,15,20,37,39,5,1,0
b'2036',14/4/2013,R,01,03,07,10,40,44,3,3,0
b'2036',14/4/2013,SS,07,08,10,13,15,20,3,3,1
b'2466',28/5/2017,T,10,15,19,24,31,36,3,3,0
b'2466',28/5/2017,S,22,23,24,30,43,45,3,3,2
b'2466',28/5/2017,R,02,12,25,26,33,43,3,3,1
b'2466',28/5/2017,SS,01,21,27,34,40,42,3,3,0
b'2173',6/8/2014,T,03,09,15,18,24,29,4,2,0
b'2173',6/8/2014,S,08,12,24,25,33,36,2,4,1
b'2173',6/8/2014,R,04,22,38,39,43,44,2,4,2
b'2173',6/8/2014,SS,00,02,08,28,31,43,2,4,0
b'2489',16/8/2017,T,01,20,23,28,30,40,2,4,0
b'2489',16/8/2017,S,04,18,21,31,39,44,3,3,0
b'2489',16/8/2017,R,00,05,14,21,39,45,4,2,0
b'2489',16/8/2017,SS,03,08,18,33,36,43,3,3,0
b'1476',25/11/2007,T,02,06,19,28,34,43,2,4,0
b'1476',25/11/2007,S,06,08,10,22,26,41,1,5,0
b'1476',25/11/2007,R,07,21,22,23,33,42,4,2,2
b'1476',25/11/2007,SS,00,03,16,28,31,38,2,4,0
b'1925',21/3/2012,T,06,14,25,31,35,37,4,2,0
b'1925',21/3/2012,S,01,07,14,25,38,42,3,3,0
b'1925',21/3/2012,R,06,10,22,32,39,43,2,4,0
b'1925',21/3/2012,SS,03,16,23,37,42,45,4,2,0
b'1860',7/8/2011,T,03,13,17,32,39,43,5,1,0
b'1860',7/8/2011,S,01,02,07,17,30,43,4,2,1
b'1860',7/8/2011,R,02,04,06,09,21,29,3,3,0
b'1860',7/8/2011,SS,03,08,11,31,41,43,5,1,0
b'1499',20/2/2008,T,02,19,26,30,39,42,2,4,0
b'1499',20/2/2008,S,06,17,23,40,42,45,3,3,0
b'1499',20/2/2008,R,07,12,21,37,42,43,4,2,1
b'1499',20/2/2008,SS,01,02,06,21,23,41,4,2,1
b'1533',18/6/2008,T,07,11,14,28,32,44,2,4,0
b'1533',18/6/2008,S,03,11,14,18,30,33,3,3,0
b'1533',18/6/2008,R,04,05,06,21,27,38,3,3,2
b'1533',18/6/2008,SS,14,21,28,31,33,34,3,3,1
b'1544',27/7/2008,T,09,12,17,25,35,42,4,2,0
b'1544',27/7/2008,S,00,17,19,34,35,39,4,2,1
b'1544',27/7/2008,R,06,08,14,21,22,30,1,5,1
b'1544',27/7/2008,SS,09,11,16,17,22,34,3,3,1
b'2368',19/6/2016,T,09,12,15,16,28,36,2,4,1
b'2368',19/6/2016,S,07,13,16,33,38,39,4,2,1
b'2368',19/6/2016,R,04,07,11,29,34,44,3,3,0
b'2368',19/6/2016,SS,04,09,10,20,21,44,2,4,2
b'1817',13/3/2011,T,02,07,08,18,29,42,2,4,1
b'1817',13/3/2011,S,09,17,30,31,42,44,3,3,1
b'1817',13/3/2011,R,02,05,09,19,22,23,4,2,1
b'1817',13/3/2011,SS,02,09,12,23,28,43,3,3,0
b'2387',24/8/2016,T,00,02,10,28,36,43,1,5,0
b'2387',24/8/2016,S,03,14,17,27,29,45,5,1,0
b'2387',24/8/2016,R,08,09,11,21,22,28,3,3,2
b'2387',24/8/2016,SS,14,15,17,28,32,41,3,3,1
b'1952',25/6/2012,T,01,04,10,26,33,39,3,3,0
b'1952',25/6/2012,S,01,08,11,13,14,21,4,2,1
b'1952',25/6/2012,R,02,03,10,12,34,40,1,5,1
b'1952',25/6/2012,SS,01,18,21,27,36,43,4,2,0
b'1401',7/3/2007,T,07,34,35,36,37,45,4,2,3
b'1401',7/3/2007,S,02,10,18,24,35,42,1,5,0
b'1401',7/3/2007,R,00,04,06,36,44,45,1,5,1
b'1401',7/3/2007,SS,02,13,14,15,24,34,2,4,2
b'2104',8/12/2013,T,00,11,14,20,33,42,2,4,0
b'2104',8/12/2013,S,07,14,22,23,31,34,3,3,1
b'2104',8/12/2013,R,01,06,09,13,34,35,4,2,1
b'2104',8/12/2013,SS,05,06,10,23,28,31,3,3,1
b'1682',22/11/2009,T,10,25,27,36,40,42,2,4,0
b'1682',22/11/2009,S,01,06,12,13,14,27,3,3,2
b'1682',22/11/2009,R,13,18,29,33,36,45,4,2,0
b'1682',22/11/2009,SS,18,36,37,38,41,45,3,3,2
b'1378',18/12/2006,T,03,07,22,33,37,45,5,1,0
b'1378',18/12/2006,S,07,09,11,13,42,43,5,1,1
b'1378',18/12/2006,R,01,09,16,21,24,33,4,2,0
b'1378',18/12/2006,SS,06,11,14,30,34,41,2,4,0
b'1728',2/5/2010,T,15,16,27,32,40,44,2,4,1
b'1728',2/5/2010,S,05,11,18,31,42,44,3,3,0
b'1728',2/5/2010,R,00,06,12,13,29,41,3,3,1
b'1728',2/5/2010,SS,08,12,16,19,22,27,2,4,0
b'1397',21/2/2007,T,10,13,14,18,37,41,3,3,1
b'1397',21/2/2007,S,21,22,27,35,40,42,3,3,1
b'1397',21/2/2007,R,02,04,06,10,22,40,0,6,0
b'1397',21/2/2007,SS,02,09,15,28,36,41,3,3,0
b'2411',16/11/2016,T,01,03,08,17,22,28,3,3,0
b'2411',16/11/2016,S,00,02,08,11,13,31,3,3,0
b'2411',16/11/2016,R,00,23,24,34,36,45,2,4,1
b'2411',16/11/2016,SS,05,16,23,28,30,35,3,3,0
b'2041',2/5/2013,T,01,04,25,33,39,43,5,1,0
b'2041',2/5/2013,S,09,16,24,26,37,41,3,3,0
b'2041',2/5/2013,R,08,10,16,20,32,43,1,5,0
b'2041',2/5/2013,SS,01,02,14,36,41,43,3,3,1
b'2295',7/10/2015,T,03,10,17,21,27,39,5,1,0
b'2295',7/10/2015,S,00,02,12,28,38,41,1,5,0
b'2295',7/10/2015,R,07,08,12,15,41,42,3,3,2
b'2295',7/10/2015,SS,28,35,37,42,43,45,4,2,1
b'1840',29/5/2011,T,00,07,11,13,28,36,3,3,0
b'1840',29/5/2011,S,04,17,21,22,33,44,3,3,1
b'1840',29/5/2011,R,00,07,10,15,20,24,2,4,0
